timestamp,mode,mode_imgsz,mode_skip,fps,latency_ms,ram_usage_percent,cpu_usage_percent,gpu_usage_percent,temperature,num_detections,confidence_score_avg,source_frames_seen,processed_frames,intentional_skips_total,intentional_drop_rate_percent,frame_drop_rate_percent
2026-04-19T15:27:52.412,M0,640,0,7.41,134.93,83.8,0.0,0.0,0.0,9,0.5472,1,1,0,0.0,0.0
2026-04-19T15:27:53.104,M0,640,0,7.93,45.92,83.9,50.4,0.0,0.0,8,0.5276,2,2,0,0.0,0.0
2026-04-19T15:27:53.181,M0,640,0,8.55,35.03,83.9,50.4,0.0,0.0,10,0.5189,3,3,0,0.0,0.0
2026-04-19T15:27:53.241,M0,640,0,9.16,39.66,83.9,50.4,0.0,0.0,10,0.4998,4,4,0,0.0,0.0
2026-04-19T15:27:53.291,M0,640,0,9.84,33.59,83.9,50.4,0.0,0.0,8,0.5675,5,5,0,0.0,0.0
2026-04-19T15:27:53.395,M0,640,0,10.11,74.0,84.4,70.0,0.0,0.0,9,0.5197,6,6,0,0.0,0.0
2026-04-19T15:27:53.503,M0,640,0,10.81,35.09,84.4,70.0,0.0,0.0,9,0.5491,7,7,0,0.0,0.0
2026-04-19T15:27:53.554,M0,640,0,11.6,29.93,84.4,70.0,0.0,0.0,9,0.506,8,8,0,0.0,0.0
2026-04-19T15:27:53.602,M0,640,0,12.39,30.75,84.4,70.0,0.0,0.0,7,0.5467,9,9,0,0.0,0.0
2026-04-19T15:27:53.646,M0,640,0,13.25,28.64,84.4,70.0,0.0,0.0,10,0.4941,10,10,0,0.0,0.0
2026-04-19T15:27:53.694,M0,640,0,14.05,32.36,84.4,70.0,0.0,0.0,9,0.4848,11,11,0,0.0,0.0
2026-04-19T15:27:53.739,M0,640,0,14.95,28.45,84.4,70.0,0.0,0.0,7,0.5921,12,12,0,0.0,0.0
2026-04-19T15:27:53.784,M0,640,0,15.84,29.37,84.4,70.0,0.0,0.0,9,0.5332,13,13,0,0.0,0.0
2026-04-19T15:27:53.830,M0,640,0,16.73,29.34,84.4,70.0,0.0,0.0,9,0.5112,14,14,0,0.0,0.0
2026-04-19T15:27:53.895,M0,640,0,17.05,48.5,84.3,70.7,0.0,0.0,11,0.4947,15,15,0,0.0,0.0
2026-04-19T15:27:53.943,M0,640,0,17.93,30.09,84.3,70.7,0.0,0.0,11,0.4951,16,16,0,0.0,0.0
2026-04-19T15:27:53.987,M0,640,0,18.86,28.21,84.3,70.7,0.0,0.0,9,0.54,17,17,0,0.0,0.0
2026-04-19T15:27:54.032,M0,640,0,19.77,28.58,84.3,70.7,0.0,0.0,10,0.5493,18,18,0,0.0,0.0
2026-04-19T15:27:54.075,M0,640,0,20.72,27.35,84.3,70.7,0.0,0.0,12,0.5098,19,19,0,0.0,0.0
2026-04-19T15:27:54.121,M0,640,0,21.56,29.5,84.3,70.7,0.0,0.0,11,0.5122,20,20,0,0.0,0.0
2026-04-19T15:27:54.163,M0,640,0,22.49,27.18,84.3,70.7,0.0,0.0,8,0.6113,21,21,0,0.0,0.0
2026-04-19T15:27:54.207,M0,640,0,23.36,27.88,84.3,70.7,0.0,0.0,8,0.578,22,22,0,0.0,0.0
2026-04-19T15:27:54.252,M0,640,0,24.15,28.75,84.3,70.7,0.0,0.0,9,0.5707,23,23,0,0.0,0.0
2026-04-19T15:27:54.295,M0,640,0,25.06,26.45,84.3,70.7,0.0,0.0,11,0.5443,24,24,0,0.0,0.0
2026-04-19T15:27:54.341,M0,640,0,25.77,28.92,84.3,70.7,0.0,0.0,11,0.5282,25,25,0,0.0,0.0
2026-04-19T15:27:54.387,M0,640,0,26.37,30.0,84.3,70.7,0.0,0.0,10,0.5412,26,26,0,0.0,0.0
2026-04-19T15:27:54.438,M0,640,0,26.74,32.71,84.1,69.4,0.0,0.0,10,0.56,27,27,0,0.0,0.0
2026-04-19T15:27:54.486,M0,640,0,27.21,30.86,84.1,69.4,0.0,0.0,12,0.5704,28,28,0,0.0,0.0
2026-04-19T15:27:54.539,M0,640,0,27.26,36.11,84.1,69.4,0.0,0.0,12,0.6173,29,29,0,0.0,0.0
2026-04-19T15:27:54.590,M0,640,0,27.42,34.55,84.1,69.4,0.0,0.0,10,0.6345,30,30,0,0.0,0.0
2026-04-19T15:27:54.643,M0,640,0,27.44,36.19,84.1,69.4,0.0,0.0,11,0.5952,31,31,0,0.0,0.0
2026-04-19T15:27:54.694,M0,640,0,27.54,35.14,84.1,69.4,0.0,0.0,10,0.5823,32,32,0,0.0,0.0
2026-04-19T15:27:54.747,M0,640,0,27.51,36.67,84.1,69.4,0.0,0.0,9,0.6152,33,33,0,0.0,0.0
2026-04-19T15:27:54.806,M0,640,0,27.06,42.47,84.1,69.4,0.0,0.0,11,0.5948,34,34,0,0.0,0.0
2026-04-19T15:27:54.854,M0,640,0,27.43,31.89,84.1,69.4,0.0,0.0,8,0.6067,35,35,0,0.0,0.0
2026-04-19T15:27:54.902,M0,640,0,27.83,31.29,84.1,69.4,0.0,0.0,8,0.5609,36,36,0,0.0,0.0
2026-04-19T15:27:54.956,M0,640,0,27.79,36.45,83.8,77.8,0.0,0.0,10,0.545,37,37,0,0.0,0.0
2026-04-19T15:27:55.003,M0,640,0,28.23,30.28,83.8,77.8,0.0,0.0,8,0.6003,38,38,0,0.0,0.0
2026-04-19T15:27:55.052,M0,640,0,28.72,29.46,83.8,77.8,0.0,0.0,9,0.6021,39,39,0,0.0,0.0
2026-04-19T15:27:55.098,M0,640,0,29.18,29.26,83.8,77.8,0.0,0.0,9,0.6016,40,40,0,0.0,0.0
2026-04-19T15:27:55.141,M0,640,0,29.66,28.77,83.8,77.8,0.0,0.0,9,0.5918,41,41,0,0.0,0.0
2026-04-19T15:27:55.185,M0,640,0,30.16,28.17,83.8,77.8,0.0,0.0,10,0.5708,42,42,0,0.0,0.0
2026-04-19T15:27:55.231,M0,640,0,30.44,30.11,83.8,77.8,0.0,0.0,8,0.6148,43,43,0,0.0,0.0
2026-04-19T15:27:55.276,M0,640,0,30.84,28.57,83.8,77.8,0.0,0.0,9,0.591,44,44,0,0.0,0.0
2026-04-19T15:27:55.320,M0,640,0,31.22,28.5,83.8,77.8,0.0,0.0,8,0.6531,45,45,0,0.0,0.0
2026-04-19T15:27:55.362,M0,640,0,31.73,26.84,83.8,77.8,0.0,0.0,8,0.6506,46,46,0,0.0,0.0
2026-04-19T15:27:55.406,M0,640,0,32.09,27.96,83.8,77.8,0.0,0.0,8,0.6583,47,47,0,0.0,0.0
2026-04-19T15:27:55.469,M0,640,0,30.58,46.52,83.7,71.4,0.0,0.0,9,0.6672,48,48,0,0.0,0.0
2026-04-19T15:27:55.512,M0,640,0,31.17,26.59,83.7,71.4,0.0,0.0,9,0.6492,49,49,0,0.0,0.0
2026-04-19T15:27:55.554,M0,640,0,31.74,26.31,83.7,71.4,0.0,0.0,10,0.6213,50,50,0,0.0,0.0
2026-04-19T15:27:55.599,M0,640,0,32.0,28.92,83.7,71.4,0.0,0.0,9,0.6251,51,51,0,0.0,0.0
2026-04-19T15:27:55.644,M0,640,0,32.28,28.59,83.7,71.4,0.0,0.0,8,0.6705,52,52,0,0.0,0.0
2026-04-19T15:27:55.689,M0,640,0,32.41,29.74,83.7,71.4,0.0,0.0,9,0.6517,53,53,0,0.0,0.0
2026-04-19T15:27:55.731,M0,640,0,32.99,25.36,83.7,71.4,0.0,0.0,11,0.6167,54,54,0,0.0,0.0
2026-04-19T15:27:55.772,M0,640,0,33.56,25.19,83.7,71.4,0.0,0.0,11,0.6129,55,55,0,0.0,0.0
2026-04-19T15:27:55.814,M0,640,0,33.96,26.27,83.7,71.4,0.0,0.0,10,0.6245,56,56,0,0.0,0.0
2026-04-19T15:27:55.856,M0,640,0,34.3,26.59,83.7,71.4,0.0,0.0,9,0.6937,57,57,0,0.0,0.0
2026-04-19T15:27:55.898,M0,640,0,34.72,25.58,83.7,71.4,0.0,0.0,9,0.7086,58,58,0,0.0,0.0
2026-04-19T15:27:55.939,M0,640,0,35.09,25.75,83.7,71.4,0.0,0.0,9,0.6952,59,59,0,0.0,0.0
2026-04-19T15:27:55.992,M0,640,0,34.72,31.58,83.6,64.8,0.0,0.0,10,0.6441,60,60,0,0.0,0.0
2026-04-19T15:27:56.034,M0,640,0,35.0,26.49,83.6,64.8,0.0,0.0,10,0.6707,61,61,0,0.0,0.0
2026-04-19T15:27:56.075,M0,640,0,35.48,24.73,83.6,64.8,0.0,0.0,9,0.7169,62,62,0,0.0,0.0
2026-04-19T15:27:56.115,M0,640,0,35.88,24.99,83.6,64.8,0.0,0.0,9,0.6824,63,63,0,0.0,0.0
2026-04-19T15:27:56.156,M0,640,0,36.28,24.85,83.6,64.8,0.0,0.0,8,0.7006,64,64,0,0.0,0.0
2026-04-19T15:27:56.198,M0,640,0,36.43,26.42,83.6,64.8,0.0,0.0,11,0.6248,65,65,0,0.0,0.0
2026-04-19T15:27:56.242,M0,640,0,36.36,27.98,83.6,64.8,0.0,0.0,9,0.6465,66,66,0,0.0,0.0
2026-04-19T15:27:56.283,M0,640,0,36.54,26.11,83.6,64.8,0.0,0.0,12,0.5494,67,67,0,0.0,0.0
2026-04-19T15:27:56.325,M0,640,0,36.73,25.95,83.6,64.8,0.0,0.0,13,0.5811,68,68,0,0.0,0.0
2026-04-19T15:27:56.370,M0,640,0,36.52,28.81,83.6,64.8,0.0,0.0,14,0.5478,69,69,0,0.0,0.0
2026-04-19T15:27:56.410,M0,640,0,36.89,24.64,83.6,64.8,0.0,0.0,14,0.5636,70,70,0,0.0,0.0
2026-04-19T15:27:56.450,M0,640,0,37.34,23.83,83.6,64.8,0.0,0.0,11,0.5913,71,71,0,0.0,0.0
2026-04-19T15:27:56.504,M0,640,0,35.81,38.23,83.4,63.7,0.0,0.0,10,0.5208,72,72,0,0.0,0.0
2026-04-19T15:27:56.546,M0,640,0,36.14,25.35,83.4,63.7,0.0,0.0,9,0.5615,73,73,0,0.0,0.0
2026-04-19T15:27:56.587,M0,640,0,36.52,24.78,83.4,63.7,0.0,0.0,9,0.582,74,74,0,0.0,0.0
2026-04-19T15:27:56.629,M0,640,0,36.77,25.56,83.4,63.7,0.0,0.0,12,0.5079,75,75,0,0.0,0.0
2026-04-19T15:27:56.671,M0,640,0,36.93,26.01,83.4,63.7,0.0,0.0,11,0.545,76,76,0,0.0,0.0
2026-04-19T15:27:56.713,M0,640,0,37.04,26.29,83.4,63.7,0.0,0.0,11,0.5422,77,77,0,0.0,0.0
2026-04-19T15:27:56.757,M0,640,0,36.87,28.23,83.4,63.7,0.0,0.0,11,0.5741,78,78,0,0.0,0.0
2026-04-19T15:27:56.800,M0,640,0,36.9,26.9,83.4,63.7,0.0,0.0,13,0.5605,79,79,0,0.0,0.0
2026-04-19T15:27:56.844,M0,640,0,36.86,27.38,83.4,63.7,0.0,0.0,8,0.5821,80,80,0,0.0,0.0
2026-04-19T15:27:56.885,M0,640,0,37.14,25.07,83.4,63.7,0.0,0.0,12,0.4892,81,81,0,0.0,0.0
2026-04-19T15:27:56.925,M0,640,0,37.55,23.98,83.4,63.7,0.0,0.0,14,0.4609,82,82,0,0.0,0.0
2026-04-19T15:27:56.967,M0,640,0,37.53,26.81,83.4,63.7,0.0,0.0,12,0.5553,83,83,0,0.0,0.0
2026-04-19T15:27:57.023,M0,640,0,35.74,40.03,83.7,58.8,0.0,0.0,12,0.5345,84,84,0,0.0,0.0
2026-04-19T15:27:57.067,M0,640,0,35.83,27.27,83.7,58.8,0.0,0.0,17,0.48,85,85,0,0.0,0.0
2026-04-19T15:27:57.110,M0,640,0,35.91,27.27,83.7,58.8,0.0,0.0,15,0.509,86,86,0,0.0,0.0
2026-04-19T15:27:57.152,M0,640,0,36.15,25.99,83.7,58.8,0.0,0.0,15,0.5364,87,87,0,0.0,0.0
2026-04-19T15:27:57.194,M0,640,0,36.42,25.64,83.7,58.8,0.0,0.0,11,0.4925,88,88,0,0.0,0.0
2026-04-19T15:27:57.237,M0,640,0,36.47,27.01,83.7,58.8,0.0,0.0,13,0.4803,89,89,0,0.0,0.0
2026-04-19T15:27:57.280,M0,640,0,36.5,27.2,83.7,58.8,0.0,0.0,10,0.5396,90,90,0,0.0,0.0
2026-04-19T15:27:57.324,M0,640,0,36.48,27.58,83.7,58.8,0.0,0.0,9,0.5441,91,91,0,0.0,0.0
2026-04-19T15:27:57.365,M0,640,0,36.8,25.0,83.7,58.8,0.0,0.0,10,0.6327,92,92,0,0.0,0.0
2026-04-19T15:27:57.409,M0,640,0,36.65,28.31,83.7,58.8,0.0,0.0,11,0.5639,93,93,0,0.0,0.0
2026-04-19T15:27:57.452,M0,640,0,36.63,27.43,83.7,58.8,0.0,0.0,10,0.5225,94,94,0,0.0,0.0
2026-04-19T15:27:57.495,M0,640,0,36.8,26.07,83.7,58.8,0.0,0.0,16,0.4954,95,95,0,0.0,0.0
2026-04-19T15:27:57.541,M0,640,0,36.52,29.25,83.7,66.3,0.0,0.0,13,0.5226,96,96,0,0.0,0.0
2026-04-19T15:27:57.585,M0,640,0,36.54,27.21,83.7,66.3,0.0,0.0,15,0.5334,97,97,0,0.0,0.0
2026-04-19T15:27:57.628,M0,640,0,36.65,26.55,83.7,66.3,0.0,0.0,12,0.5074,98,98,0,0.0,0.0
2026-04-19T15:27:57.670,M0,640,0,36.79,26.23,83.7,66.3,0.0,0.0,12,0.5261,99,99,0,0.0,0.0
2026-04-19T15:27:57.712,M0,640,0,36.93,26.15,83.7,66.3,0.0,0.0,11,0.5563,100,100,0,0.0,0.0
2026-04-19T15:27:57.756,M0,640,0,36.91,27.24,83.7,66.3,0.0,0.0,11,0.5791,101,101,0,0.0,0.0
2026-04-19T15:27:57.801,M0,640,0,36.82,27.72,83.7,66.3,0.0,0.0,15,0.5127,102,102,0,0.0,0.0
2026-04-19T15:27:57.843,M0,640,0,36.95,26.27,83.7,66.3,0.0,0.0,13,0.5849,103,103,0,0.0,0.0
2026-04-19T15:27:57.886,M0,640,0,36.92,27.24,83.7,66.3,0.0,0.0,14,0.5495,104,104,0,0.0,0.0
2026-04-19T15:27:57.930,M0,640,0,36.84,27.69,83.7,66.3,0.0,0.0,13,0.5899,105,105,0,0.0,0.0
2026-04-19T15:27:57.972,M0,640,0,36.95,26.34,83.7,66.3,0.0,0.0,12,0.5869,106,106,0,0.0,0.0
2026-04-19T15:27:58.033,M0,640,0,34.67,44.84,83.8,66.3,0.0,0.0,12,0.5991,107,107,0,0.0,0.0
2026-04-19T15:27:58.082,M0,640,0,34.51,30.16,83.8,66.3,0.0,0.0,14,0.5117,108,108,0,0.0,0.0
2026-04-19T15:27:58.123,M0,640,0,35.0,24.97,83.8,66.3,0.0,0.0,14,0.5165,109,109,0,0.0,0.0
2026-04-19T15:27:58.166,M0,640,0,35.15,27.3,83.8,66.3,0.0,0.0,13,0.5367,110,110,0,0.0,0.0
2026-04-19T15:27:58.215,M0,640,0,34.68,32.37,83.8,66.3,0.0,0.0,12,0.4814,111,111,0,0.0,0.0
2026-04-19T15:27:58.257,M0,640,0,35.0,26.17,83.8,66.3,0.0,0.0,10,0.5688,112,112,0,0.0,0.0
2026-04-19T15:27:58.299,M0,640,0,35.27,26.34,83.8,66.3,0.0,0.0,10,0.5897,113,113,0,0.0,0.0
2026-04-19T15:27:58.342,M0,640,0,35.5,26.57,83.8,66.3,0.0,0.0,10,0.5981,114,114,0,0.0,0.0
2026-04-19T15:27:58.383,M0,640,0,35.75,26.17,83.8,66.3,0.0,0.0,11,0.5412,115,115,0,0.0,0.0
2026-04-19T15:27:58.425,M0,640,0,36.12,25.13,83.8,66.3,0.0,0.0,11,0.5482,116,116,0,0.0,0.0
2026-04-19T15:27:58.468,M0,640,0,36.08,27.98,83.8,66.3,0.0,0.0,11,0.5163,117,117,0,0.0,0.0
2026-04-19T15:27:58.510,M0,640,0,36.32,25.9,83.8,66.3,0.0,0.0,11,0.5676,118,118,0,0.0,0.0
2026-04-19T15:27:58.562,M0,640,0,35.3,35.49,83.7,58.6,0.0,0.0,10,0.5456,119,119,0,0.0,0.0
2026-04-19T15:27:58.603,M0,640,0,35.69,25.18,83.7,58.6,0.0,0.0,10,0.5915,120,120,0,0.0,0.0
2026-04-19T15:27:58.645,M0,640,0,36.07,25.13,83.7,58.6,0.0,0.0,10,0.5929,121,121,0,0.0,0.0
2026-04-19T15:27:58.686,M0,640,0,36.36,25.5,83.7,58.6,0.0,0.0,10,0.6063,122,122,0,0.0,0.0
2026-04-19T15:27:58.727,M0,640,0,36.62,25.51,83.7,58.6,0.0,0.0,10,0.5919,123,123,0,0.0,0.0
2026-04-19T15:27:58.768,M0,640,0,36.9,25.27,83.7,58.6,0.0,0.0,9,0.6168,124,124,0,0.0,0.0
2026-04-19T15:27:58.811,M0,640,0,36.9,27.1,83.7,58.6,0.0,0.0,11,0.5689,125,125,0,0.0,0.0
2026-04-19T15:27:58.857,M0,640,0,36.7,28.59,83.7,58.6,0.0,0.0,11,0.556,126,126,0,0.0,0.0
2026-04-19T15:27:58.901,M0,640,0,36.64,27.7,83.7,58.6,0.0,0.0,11,0.56,127,127,0,0.0,0.0
2026-04-19T15:27:58.943,M0,640,0,36.78,26.23,83.7,58.6,0.0,0.0,9,0.5992,128,128,0,0.0,0.0
2026-04-19T15:27:58.987,M0,640,0,36.64,28.2,83.7,58.6,0.0,0.0,9,0.593,129,129,0,0.0,0.0
2026-04-19T15:27:59.032,M0,640,0,36.37,29.35,83.7,58.6,0.0,0.0,10,0.5676,130,130,0,0.0,0.0
2026-04-19T15:27:59.086,M0,640,0,34.99,38.3,83.8,66.5,0.0,0.0,11,0.5418,131,131,0,0.0,0.0
2026-04-19T15:27:59.130,M0,640,0,35.07,27.97,83.8,66.5,0.0,0.0,9,0.5974,132,132,0,0.0,0.0
2026-04-19T15:27:59.173,M0,640,0,35.31,26.6,83.8,66.5,0.0,0.0,8,0.6649,133,133,0,0.0,0.0
2026-04-19T15:27:59.216,M0,640,0,35.46,27.06,83.8,66.5,0.0,0.0,8,0.663,134,134,0,0.0,0.0
2026-04-19T15:27:59.263,M0,640,0,35.14,30.8,83.8,66.5,0.0,0.0,9,0.5635,135,135,0,0.0,0.0
